OSEBuildingID,BuildingType,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ComplianceStatus,ENERGYSTARScore,Outlier,SiteEnergyUse(kBtu)
847,NonResidential,DELRIDGE,1970,1.0,1,0,70400,Non-Refrigerated Warehouse,58047.0,Office,12353.0,,,Compliant,1.0,,13962749.0
848,NonResidential,NORTHWEST,1995,1.0,1,0,101830,Retail Store,130767.0,,,,,Compliant,60.0,,10713006.0
850,SPS-District K-12,CENTRAL,1988,1.0,3,0,55353,K-12 School,55353.0,,,,,Missing Data,,,0.0
851,NonResidential,CENTRAL,1974,2.0,4,0,114000,College/University,114000.0,,,,,Compliant,,,7575080.0
854,SPS-District K-12,GREATER DUWAMISH,2002,1.0,3,0,338063,Other,180633.0,"Repair Services (Vehicle, Shoe, Locksmith, etc)",50000.0,Restaurant,50000.0,Compliant,,,20675922.0
857,NonResidential,SOUTHWEST,1965,1.0,1,0,152365,Non-Refrigerated Warehouse,149293.0,Office,7858.0,,,Compliant,88.0,,1069749.75
858,NonResidential,CENTRAL,1910,1.0,6,0,320946,Medical Office,236359.0,Laboratory,86298.0,,,Compliant,57.0,,25471308.0
859,NonResidential,GREATER DUWAMISH,1958,1.0,1,0,74178,Retail Store,74178.0,,,,,Compliant,,,5402181.0
864,NonResidential,NORTH,1987,1.0,4,0,80360,Non-Refrigerated Warehouse,80360.0,,,,,Compliant,96.0,,686019.1875
866,SPS-District K-12,SOUTHWEST,1950,1.0,1,0,61183,K-12 School,62975.0,,,,,Error - Correct Default Data,92.0,,2424724.25
867,NonResidential,EAST,1996,1.0,3,0,119190,Supermarket/Grocery Store,46280.0,,,,,Compliant,71.0,,10077532.0
868,NonResidential,GREATER DUWAMISH,2008,1.0,2,0,51856,Automobile Dealership,48103.0,Office,3753.0,,,Compliant,,,1938613.125
1280,NonResidential,GREATER DUWAMISH,1921,1.0,3,12586,53552,Office,26044.0,Manufacturing/Industrial Plant,13884.0,Parking,13858.0,Compliant,3.0,,7070998.5
1281,NonResidential,NORTHEAST,1960,1.0,3,48510,65434,Office,65434.0,,,,,Compliant,1.0,,17880184.0
19445,NonResidential,LAKE UNION,2000,1.0,3,36093,56986,Multifamily Housing,91064.0,,,,,Compliant,32.0,,1997181.5
19461,NonResidential,NORTHEAST,1957,1.0,2,0,22220,Worship Facility,22220.0,,,,,Compliant,90.0,,778355.8125
19462,SPS-District K-12,NORTHEAST,1955,1.0,1,0,46732,K-12 School,50956.0,,,,,Error - Correct Default Data,87.0,,2331952.75
19472,NonResidential,GREATER DUWAMISH,1962,1.0,1,0,44700,Office,23751.0,Other,14024.0,Non-Refrigerated Warehouse,10095.0,Compliant,,,2042771.0
19477,NonResidential,GREATER DUWAMISH,1976,1.0,1,0,44100,Non-Refrigerated Warehouse,40000.0,,,,,Compliant,1.0,,1618916.375
19481,NonResidential,GREATER DUWAMISH,1965,1.0,1,0,27800,Distribution Center,27800.0,,,,,Compliant,13.0,,1224186.25
19489,NonResidential,GREATER DUWAMISH,2001,1.0,1,0,46340,Non-Refrigerated Warehouse,46340.0,,,,,Compliant,3.0,,2564004.0
19491,Campus,GREATER DUWAMISH,1994,3.0,1,0,22800,Manufacturing/Industrial Plant,22800.0,,,,,Compliant,,,2222097.5
19501,NonResidential,CENTRAL,1910,1.0,3,0,38460,Office,38460.0,,,,,Compliant,69.0,,1950713.25
19520,NonResidential,NORTHWEST,1922,1.0,2,0,21022,Worship Facility,21022.0,,,,,Compliant,54.0,,945245.625
19537,SPS-District K-12,SOUTHWEST,1954,1.0,2,0,51489,K-12 School,51489.0,,,,,Error - Correct Default Data,93.0,,1984067.625
19559,NonResidential,GREATER DUWAMISH,1967,1.0,1,0,48001,Distribution Center,48001.0,,,,,Compliant,49.0,,2143650.75
19565,NonResidential,GREATER DUWAMISH,1979,1.0,1,0,26380,Non-Refrigerated Warehouse,23620.0,Office,2760.0,,,Compliant,,,509124.0
19570,NonResidential,GREATER DUWAMISH,1969,1.0,1,0,37351,Non-Refrigerated Warehouse,29551.0,Office,9569.0,,,Compliant,10.0,,2559461.75
19572,NonResidential,GREATER DUWAMISH,1981,1.0,1,0,30375,Non-Refrigerated Warehouse,30375.0,,,,,Compliant,73.0,,345866.6875
19576,NonResidential,GREATER DUWAMISH,1979,1.0,1,0,30004,Non-Refrigerated Warehouse,24280.0,Office,4950.0,,,Compliant,,,369291.5
19584,NonResidential,NORTHEAST,1928,1.0,3,0,39971,Other,36185.0,Retail Store,3142.0,Office,644.0,Compliant,,,10960107.0
19596,NonResidential,BALLARD,1914,1.0,2,0,33589,Worship Facility,33589.0,,,,,Compliant,90.0,,509836.1875
19613,NonResidential,BALLARD,1979,1.0,3,0,43500,Office,43495.0,,,,,Compliant,46.0,,3220635.25
19621,NonResidential,BALLARD,1978,1.0,2,0,28492,Office,28492.0,,,,,Compliant,12.0,,1896298.875
19623,NonResidential,BALLARD,1963,1.0,3,0,22325,Office,18000.0,Medical Office,1800.0,Other,1000.0,Compliant,,,1401315.875
19624,NonResidential,BALLARD,1977,1.0,3,0,22719,Restaurant,22719.0,Parking,0.0,,,Compliant,,,1358519.0
19654,NonResidential,DOWNTOWN,1946,1.0,2,22000,22588,Laboratory,69000.0,,,,,Compliant,,,7251589.0
19694,SPS-District K-12,CENTRAL,1925,1.0,2,0,37327,K-12 School,48887.0,,,,,Error - Correct Default Data,92.0,,1967476.375
19696,NonResidential,DOWNTOWN,1917,1.0,2,0,147545,Retail Store,147545.0,,,,,Compliant,69.0,,6787070.0
19697,Nonresidential COS,NORTH,1923,1.0,2,0,21462,Other,25778.0,Office,200.0,,,Compliant,,,1114384.625
19728,SPS-District K-12,NORTHWEST,1930,1.0,2,0,47602,K-12 School,46066.0,,,,,Error - Correct Default Data,78.0,,2249592.5
19730,NonResidential,NORTHWEST,1917,1.0,2,0,28072,Social/Meeting Hall,23835.0,,,,,Compliant,,,1362523.0
19742,NonResidential,DOWNTOWN,1955,1.0,2,0,31020,Restaurant,31020.0,,,,,Compliant,,,4970047.0
19743,NonResidential,DOWNTOWN,1917,1.0,2,0,21600,Office,14400.0,Other - Lodging/Residential,7200.0,,,Compliant,,,1636649.125
19747,NonResidential,DOWNTOWN,1974,1.0,5,13320,48505,Office,37993.0,Bank Branch,3547.0,,,Compliant,59.0,,4322873.0
19750,NonResidential,DOWNTOWN,1942,1.0,3,0,64630,Office,64630.0,,,,,Compliant,96.0,,1408291.375
19752,NonResidential,DOWNTOWN,1948,1.0,2,0,20920,Worship Facility,20920.0,,,,,Compliant,15.0,,1042108.5
19766,NonResidential,SOUTHWEST,1926,1.0,2,0,22128,Worship Facility,22128.0,,,,,Compliant,94.0,,608359.6875
19774,NonResidential,NORTHWEST,1968,1.0,1,0,48139,Retail Store,40000.0,,,,,Compliant,98.0,,859236.625
19776,NonResidential,NORTHWEST,2002,1.0,1,0,29924,Other - Education,29924.0,,,,,Missing Data,,,0.0
19787,NonResidential,SOUTHWEST,1949,1.0,2,0,21364,Worship Facility,15364.0,K-12 School,6000.0,,,Compliant,86.0,,965651.125
19833,NonResidential,DOWNTOWN,1992,1.0,2,0,28923,College/University,28800.0,,,,,Compliant,,,439311.9063
19836,NonResidential,DOWNTOWN,1928,1.0,3,0,21600,College/University,21600.0,,,,,Compliant,,,323739.4063
19845,NonResidential,NORTHEAST,1996,1.0,1,0,25735,Retail Store,25691.0,,,,,Compliant,82.0,,1169394.875
19847,NonResidential,NORTHEAST,1956,1.0,2,0,25862,Retail Store,25562.0,Other,300.0,,,Compliant,20.0,,4801472.0
19848,NonResidential,NORTHEAST,2003,1.0,2,0,49965,Retail Store,47465.0,Other,2500.0,,,Compliant,82.0,,3377209.75
19853,NonResidential,DOWNTOWN,1929,1.0,2,0,20028,Office,20028.0,,,,,Compliant,95.0,,511797.4063
19855,NonResidential,DOWNTOWN,1900,1.0,7,0,23622,Office,26195.0,Restaurant,2285.0,,,Compliant,100.0,,552007.5
19856,NonResidential,DOWNTOWN,1902,1.0,3,0,23563,Office,20183.0,Restaurant,3380.0,,,Compliant,67.0,,883197.6875
19857,NonResidential,DOWNTOWN,1903,1.0,3,0,28600,Office,12000.0,Retail Store,11000.0,Restaurant,3000.0,Compliant,,,1062722.625
19858,NonResidential,DOWNTOWN,1978,1.0,2,12379,26160,Retail Store,15549.0,Parking,12379.0,Office,10611.0,Compliant,55.0,,2186018.5
19860,NonResidential,DOWNTOWN,1906,1.0,5,0,26840,Office,29040.0,,,,,Compliant,24.0,,1989287.0
19861,NonResidential,DOWNTOWN,1906,1.0,2,0,46800,Retail Store,36019.0,Office,10781.0,,,Compliant,86.0,,1245187.5
19862,NonResidential,DOWNTOWN,1979,1.0,3,26640,37350,Office,39000.0,Parking,26640.0,,,Compliant,51.0,,2067352.5
19864,NonResidential,DOWNTOWN,1908,1.0,3,0,28800,Office,21600.0,Other,7200.0,Non-Refrigerated Warehouse,6200.0,Compliant,50.0,,1345025.75
19871,NonResidential,DOWNTOWN,1954,1.0,3,4968,28584,Office,26556.0,Parking,4968.0,,,Compliant,75.0,,1696978.75
19873,NonResidential,DOWNTOWN,1931,1.0,2,0,26270,Retail Store,26270.0,,,,,Compliant,32.0,,1560461.75
19874,NonResidential,DOWNTOWN,1926,1.0,3,7820,49800,Office,49800.0,Parking,7820.0,,,Compliant,50.0,,2385395.0
19876,NonResidential,DOWNTOWN,1954,1.0,2,6080,22616,Other,12960.0,Bank Branch,7760.0,Parking,6080.0,Compliant,,,418348.5
19878,NonResidential,DOWNTOWN,1990,1.0,5,0,57800,Hotel,57800.0,,,,,Compliant,87.0,,2443065.25
19894,NonResidential,DOWNTOWN,1955,1.0,2,0,31890,Financial Office,31160.0,,,,,Compliant,2.0,,1858224.625
19895,NonResidential,DOWNTOWN,1925,1.0,2,13660,30438,Office,25920.0,Parking,13155.0,,,Compliant,53.0,,1441900.5
19896,NonResidential,DOWNTOWN,1923,1.0,3,0,22381,Restaurant,22381.0,,,,,Compliant,,,3532966.5
19900,NonResidential,DOWNTOWN,1926,0.0,4,0,49249,Laboratory,40584.0,Office,7165.0,,,Compliant,,,33268410.0
19902,NonResidential,DOWNTOWN,1925,1.0,1,1263,23562,Retail Store,13940.0,Non-Refrigerated Warehouse,10439.0,,,Compliant,,,439521.0938
19910,NonResidential,DOWNTOWN,1952,1.0,4,0,26670,Medical Office,26670.0,,,,,Compliant,51.0,,1553208.375
19917,Nonresidential COS,DOWNTOWN,1922,1.0,2,0,37740,Fire Station,38939.0,,,,,Compliant,,,3095882.0
19926,NonResidential,DOWNTOWN,1965,1.0,1,0,23752,Office,14317.0,Retail Store,9435.0,Parking,0.0,Compliant,,,1067153.75
19927,NonResidential,DOWNTOWN,1967,1.0,4,0,44416,Hotel,52668.0,,,,,Compliant,61.0,,2669564.25
19928,NonResidential,DOWNTOWN,2006,1.0,2,22867,10925,Social/Meeting Hall,8969.0,Parking,8540.0,Other - Entertainment/Public Assembly,1600.0,Compliant,,,2547848.0
19967,SPS-District K-12,MAGNOLIA / QUEEN ANNE,2001,1.0,1,0,35805,K-12 School,35805.0,,,,,Error - Correct Default Data,100.0,Low outlier,431471.6875
20000,NonResidential,Northwest,1928,1.0,2,0,45991,Worship Facility,45991.0,,,,,Compliant,77.0,,1145535.75
20029,NonResidential,NORTHEAST,1921,1.0,3,0,21499,Residence Hall/Dormitory,21499.0,,,,,Compliant,85.0,,605130.6875
20033,NonResidential,NORTHEAST,1989,1.0,2,0,20384,Office,25021.0,,,,,Compliant,16.0,,1791071.375
20047,NonResidential,NORTHEAST,1956,1.0,2,0,39265,Retail Store,31905.0,Office,4388.0,Other,2679.0,Compliant,,,5238803.0
20048,NonResidential,NORTHEAST,1956,1.0,2,0,54284,Retail Store,52784.0,Other,1900.0,,,Compliant,18.0,,6778694.0
20050,NonResidential,NORTHEAST,1956,1.0,1,0,23409,Retail Store,21909.0,Other,1500.0,,,Compliant,67.0,,2545405.0
20052,NonResidential,NORTHEAST,1997,1.0,1,0,63153,Retail Store,59396.0,Non-Refrigerated Warehouse,2757.0,Other,1000.0,Compliant,,,4644178.0
20066,NonResidential,NORTHEAST,1961,2.0,2,0,24100,Hotel,30910.0,,,,,Compliant,91.0,,1587454.75
20067,NonResidential,DOWNTOWN,1923,1.0,3,0,33600,Restaurant,19200.0,Office,14400.0,,,Compliant,,,4475650.0
20073,NonResidential,DOWNTOWN,1927,1.0,4,0,32356,Financial Office,25876.0,Bank Branch,6480.0,,,Compliant,81.0,,1857154.75
20082,NonResidential,DOWNTOWN,1960,1.0,7,12960,48220,Hotel,61180.0,,,,,Compliant,24.0,,3993913.25
20087,NonResidential,DOWNTOWN,1978,1.0,5,11250,32256,Office,32569.0,Parking,0.0,,,Compliant,51.0,,3460275.5
20130,NonResidential,Northwest,1910,1.0,2,0,23931,Worship Facility,23931.0,,,,,Compliant,88.0,,496477.3125
20132,NonResidential,Northwest,1948,1.0,2,0,21393,Worship Facility,21393.0,,,,,Compliant,57.0,,845961.375
20141,NonResidential,SOUTHEAST,1990,1.0,2,0,47560,Distribution Center,23146.0,Non-Refrigerated Warehouse,15724.0,Office,8255.0,Compliant,80.0,,1132489.625
20145,NonResidential,EAST,2006,1.0,6,0,62334,Senior Care Community,35696.0,Bank Branch,15661.0,Parking,10877.0,Compliant,100.0,,1076733.25
20160,NonResidential,NORTHEAST,1930,1.0,3,0,20960,Residence Hall/Dormitory,20960.0,,,,,Compliant,,,1500309.75
20166,NonResidential,DOWNTOWN,1910,1.0,3,0,28800,College/University,28800.0,,,,,Compliant,,,717056.375
20167,NonResidential,DOWNTOWN,1957,1.0,2,0,21600,K-12 School,21600.0,,,,,Compliant,72.0,,1261536.75
20168,NonResidential,DOWNTOWN,1995,1.0,3,0,22860,K-12 School,22860.0,,,,,Compliant,43.0,,931148.625
20182,NonResidential,NORTHEAST,1972,1.0,1,0,26366,Worship Facility,26386.0,Parking,0.0,,,Compliant,88.0,,888031.875
20197,NonResidential,SOUTHEAST,1965,1.0,2,0,21732,Worship Facility,21732.0,,,,,Compliant,2.0,,860364.1875
20211,NonResidential,BALLARD,1945,1.0,1,0,21060,Non-Refrigerated Warehouse,10495.0,Retail Store,10240.0,Office,1890.0,Compliant,,,350264.5938
20212,NonResidential,BALLARD,1960,1.0,4,0,20539,Retail Store,7387.0,Multifamily Housing,5264.0,Restaurant,3700.0,Compliant,,,1678458.75
20217,SPS-District K-12,NORTHEAST,1958,1.0,1,0,38624,K-12 School,41408.0,,,,,Error - Correct Default Data,83.0,,1424157.25
20237,NonResidential,NORTHEAST,1900,1.0,3,0,32960,Retail Store,32960.0,,,,,Compliant,71.0,,813641.0
20241,NonResidential,NORTHEAST,1921,1.0,3,0,29636,Other - Entertainment/Public Assembly,25096.0,Multifamily Housing,4540.0,,,Compliant,,,688641.8125
20242,NonResidential,NORTHEAST,1930,1.0,3,0,20571,Hotel,20571.0,,,,,Compliant,72.0,,716279.6875
20266,NonResidential,NORTHEAST,1926,1.0,2,0,47992,Worship Facility,37800.0,Other,10206.0,,,Compliant,17.0,,3040195.5
20273,NonResidential,NORTHEAST,1993,1.0,3,0,28572,Residence Hall/Dormitory,22000.0,Parking,7000.0,,,Compliant,16.0,,2717863.25
20323,NonResidential,EAST,1982,0.0,15,31535,84240,Residence Hall/Dormitory,150000.0,Office,25000.0,,,Compliant,94.0,,2882489.75
20324,NonResidential,NORTHEAST,2000,1.0,2,0,31386,Worship Facility,30000.0,,,,,Compliant,52.0,,1128179.125
20325,Campus,NORTHEAST,1989,5.0,3,0,21500,K-12 School,96154.0,,,,,Compliant,44.0,,6689184.0
20369,NonResidential,LAKE UNION,2012,1.0,2,26497,57619,Office,55000.0,,,,,Compliant,68.0,,2641681.75
20372,NonResidential,DOWNTOWN,1925,1.0,9,0,104000,Hotel,96000.0,Restaurant,8000.0,,,Compliant,8.0,,8690648.0
20376,SPS-District K-12,GREATER DUWAMISH,1971,1.0,1,0,55206,K-12 School,55206.0,,,,,Error - Correct Default Data,75.0,,2345752.5
20377,NonResidential,SOUTHEAST,1981,1.0,3,0,78374,Senior Care Community,58665.0,Parking,0.0,,,Compliant,98.0,,3321035.75
20387,NonResidential,BALLARD,2007,1.0,2,0,38784,Non-Refrigerated Warehouse,16826.0,Office,16826.0,,,Compliant,,,1841154.25
20393,NonResidential,GREATER DUWAMISH,1969,1.0,2,0,41790,Social/Meeting Hall,21790.0,Office,20000.0,,,Compliant,,,2177075.0
20395,NonResidential,DOWNTOWN,1900,1.0,5,0,39960,Office,37120.0,Other,2840.0,,,Compliant,77.0,,2178690.5
20396,NonResidential,DOWNTOWN,1900,1.0,5,0,33300,Non-Refrigerated Warehouse,24000.0,Retail Store,6000.0,,,Compliant,,,90558.70313
20397,NonResidential,DOWNTOWN,1926,1.0,11,0,36240,Hotel,36240.0,,,,,Compliant,98.0,,2147968.25
20398,NonResidential,DOWNTOWN,1922,1.0,3,6960,32360,Social/Meeting Hall,39320.0,,,,,Compliant,,,3042875.5
20402,NonResidential,DOWNTOWN,1908,1.0,5,0,41536,Performing Arts,41536.0,,,,,Compliant,,,2735166.0
20406,NonResidential,DOWNTOWN,1909,1.0,6,0,35820,Hotel,35820.0,,,,,Compliant,94.0,,3321603.0
20415,NonResidential,SOUTHWEST,1922,1.0,2,0,33462,K-12 School,57896.0,,,,,Compliant,76.0,,3987215.5
20419,NonResidential,SOUTHWEST,1965,1.0,3,0,49744,K-12 School,49744.0,,,,,Compliant,98.0,,2096835.5
20425,NonResidential,SOUTHWEST,1923,1.0,2,0,37816,Worship Facility,19407.0,K-12 School,18701.0,,,Compliant,60.0,,1411305.5
20427,NonResidential,SOUTHWEST,1926,0.0,2,0,23315,Office,7758.0,Retail Store,6919.0,Restaurant,1976.0,Compliant,,,1354000.625
20428,NonResidential,SOUTHWEST,1930,1.0,2,0,20700,Non-Refrigerated Warehouse,6900.0,Restaurant,6900.0,Other - Recreation,4323.0,Compliant,,,4265815.0
20433,NonResidential,SOUTHWEST,1948,1.0,1,13124,28397,Other - Recreation,26241.0,Parking,13124.0,Restaurant,2574.0,Compliant,,,3343550.0
20435,NonResidential,SOUTHWEST,1946,1.0,2,0,25762,Supermarket/Grocery Store,25762.0,,,,,Compliant,100.0,,1906384.875
20439,NonResidential,SOUTHWEST,1984,1.0,1,0,33334,Fitness Center/Health Club/Gym,50000.0,Swimming Pool,0.0,,,Compliant,,,6118300.5
20440,NonResidential,SOUTHWEST,1981,1.0,3,0,43387,Office,45000.0,,,,,Compliant,60.0,,2686765.0
20470,NonResidential,NORTH,1979,1.0,1,0,39350,Supermarket/Grocery Store,19271.0,Retail Store,19249.0,Food Service,2663.0,Compliant,,,267135.0938
20474,NonResidential,NORTH,1949,0.0,1,0,22405,Other,11000.0,Retail Store,7500.0,,,Compliant,,,3498214.75
20494,SPS-District K-12,NORTH,2013,1.0,1,0,32590,Other,32590.0,,,,,Compliant,,,1361794.25
20500,NonResidential,GREATER DUWAMISH,1985,1.0,1,0,37500,Non-Refrigerated Warehouse,61419.0,,,,,Compliant,36.0,,1811506.375
20503,NonResidential,CENTRAL,1990,1.0,2,0,39000,Medical Office,39000.0,,,,,Compliant,25.0,,2615247.75
20506,NonResidential,SOUTHWEST,1924,1.0,1,0,22180,Other - Mall,14000.0,Restaurant,8180.0,,,Compliant,,,5089083.0
20515,SPS-District K-12,GREATER DUWAMISH,1971,1.0,1,0,51704,K-12 School,51704.0,,,,,Error - Correct Default Data,62.0,,1799402.75
20519,NonResidential,GREATER DUWAMISH,1969,1.0,1,0,25920,Distribution Center,19277.0,Refrigerated Warehouse,4051.0,Office,2592.0,Compliant,,,1219744.75
20520,NonResidential,GREATER DUWAMISH,1953,1.0,1,0,25480,Refrigerated Warehouse,25480.0,,,,,Compliant,,,741287.1875
20522,NonResidential,GREATER DUWAMISH,1970,1.0,2,0,31000,Non-Refrigerated Warehouse,31000.0,,,,,Compliant,,,2301043.75
20523,NonResidential,GREATER DUWAMISH,1961,1.0,1,0,29740,Office,17804.0,Non-Refrigerated Warehouse,12208.0,,,Compliant,57.0,,1467060.25
20525,NonResidential,GREATER DUWAMISH,1954,1.0,1,0,23236,Distribution Center,20736.0,Office,1250.0,Retail Store,1250.0,Compliant,,,433871.0
20526,NonResidential,SOUTHEAST,2009,1.0,3,0,38075,Office,29035.0,K-12 School,6213.0,Retail Store,2825.0,Compliant,,,1921801.25
20531,NonResidential,SOUTHEAST,1970,1.0,2,0,39170,Office,35500.0,,,,,Compliant,81.0,,2130673.75
20532,Nonresidential COS,SOUTHEAST,1977,0.0,1,0,36070,Other - Recreation,66597.0,,,,,Compliant,,,1441665.375
20541,NonResidential,SOUTHEAST,1963,1.0,2,0,20047,Other - Services,20047.0,,,,,Compliant,,,117438.3984
20552,NonResidential,GREATER DUWAMISH,1914,1.0,1,0,20000,Retail Store,20000.0,,,,,Compliant,75.0,,557863.6875
20556,NonResidential,GREATER DUWAMISH,1955,1.0,2,0,32400,Non-Refrigerated Warehouse,32700.0,,,,,Compliant,91.0,,248616.0
20565,NonResidential,MAGNOLIA / QUEEN ANNE,1962,1.0,1,0,25159,Supermarket/Grocery Store,25883.0,Parking,0.0,,,Compliant,38.0,,8905287.0
20573,Nonresidential COS,MAGNOLIA / QUEEN ANNE,1948,1.0,1,0,27247,Other - Recreation,14317.0,Fitness Center/Health Club/Gym,7701.0,Pre-school/Daycare,3045.0,Compliant,,,2332996.5
20604,NonResidential,GREATER DUWAMISH,1955,1.0,1,0,26680,Distribution Center,33987.0,,,,,Compliant,92.0,,243518.2031
20605,NonResidential,DELRIDGE,1953,1.0,1,0,31521,Non-Refrigerated Warehouse,31521.0,,,,,Compliant,6.0,,1788148.0
20613,NonResidential,GREATER DUWAMISH,1951,1.0,1,0,24000,Non-Refrigerated Warehouse,20400.0,Office,3600.0,,,Compliant,,,1257033.5
20614,NonResidential,GREATER DUWAMISH,1952,1.0,1,0,21900,Self-Storage Facility,21900.0,,,,,Compliant,,,1333637.625
20617,NonResidential,GREATER DUWAMISH,1953,1.0,1,0,39900,Retail Store,25000.0,Non-Refrigerated Warehouse,15000.0,,,Error - Correct Default Data,100.0,Low outlier,145468.7969
20618,NonResidential,GREATER DUWAMISH,1961,1.0,1,0,38005,Non-Refrigerated Warehouse,21560.0,Self-Storage Facility,10974.0,Office,5471.0,Compliant,,,752093.625
20620,NonResidential,GREATER DUWAMISH,1998,1.0,1,0,35579,Distribution Center,35579.0,,,,,Compliant,72.0,,1096646.25
20626,NonResidential,GREATER DUWAMISH,1975,1.0,1,0,49950,Distribution Center,49950.0,,,,,Compliant,77.0,,238969.7031
20645,SPS-District K-12,EAST,2001,1.0,3,0,62078,K-12 School,62078.0,,,,,Error - Correct Default Data,97.0,,1955013.5
20659,NonResidential,MAGNOLIA / QUEEN ANNE,1947,1.0,2,0,22612,Worship Facility,22612.0,,,,,Compliant,87.0,,731321.8125
20685,NonResidential,NORTH,1976,1.0,2,0,38787,Automobile Dealership,38787.0,Parking,0.0,,,Compliant,,,3204685.5
20686,NonResidential,NORTH,1988,2.0,2,0,50368,Self-Storage Facility,50369.0,,,,,Compliant,,,753275.1875
20707,NonResidential,GREATER DUWAMISH,1938,1.0,1,0,30545,Non-Refrigerated Warehouse,23545.0,Office,7000.0,,,Compliant,12.0,,1577040.875
20735,NonResidential,MAGNOLIA / QUEEN ANNE,1922,1.0,3,0,32691,K-12 School,33550.0,,,,,Compliant,99.0,,971990.3125
20743,NonResidential,MAGNOLIA / QUEEN ANNE,1963,1.0,2,0,24227,Worship Facility,26210.0,,,,,Compliant,55.0,,1086678.125
20768,NonResidential,GREATER DUWAMISH,1956,1.0,1,0,27000,Distribution Center,27000.0,,,,,Compliant,61.0,,651293.3125
20811,SPS-District K-12,LAKE UNION,1999,1.0,3,0,95501,K-12 School,95501.0,,,,,Error - Correct Default Data,88.0,,3009967.0
20815,NonResidential,LAKE UNION,1957,1.0,2,0,21183,Office,13945.0,Parking,7238.0,,,Compliant,99.0,,361542.0938
20818,NonResidential,LAKE UNION,1961,1.0,3,3834,25558,Office,29392.0,Parking,3834.0,,,Compliant,91.0,,755618.1875
20836,NonResidential,LAKE UNION,1985,1.0,5,55504,82234,Office,77796.0,Parking,55504.0,Other,4438.0,Compliant,62.0,,4704936.5
20861,NonResidential,LAKE UNION,1988,1.0,3,0,21118,Residence Hall/Dormitory,21118.0,,,,,Compliant,49.0,,1361427.75
20868,NonResidential,LAKE UNION,2013,1.0,5,79284,126842,Office,101941.0,Parking,73177.0,Other,8324.0,Compliant,98.0,,4489661.0
20871,NonResidential,LAKE UNION,1900,1.0,2,0,20500,Office,20500.0,,,,,Compliant,48.0,,1326178.125
20885,NonResidential,BALLARD,1966,1.0,2,31000,3636,Senior Care Community,36000.0,Parking,0.0,,,Compliant,3.0,,12148720.0
20888,NonResidential,NORTHEAST,1930,1.0,2,0,25521,Worship Facility,25521.0,,,,,Compliant,82.0,,605186.3125
20890,NonResidential,NORTHEAST,1986,1.0,1,0,23190,K-12 School,23190.0,,,,,Compliant,79.0,,1705515.25
20916,NonResidential,NORTHWEST,1960,1.0,1,0,20678,Office,23100.0,,,,,Compliant,98.0,,770333.0
20917,NonResidential,NORTHWEST,1922,1.0,3,0,28820,K-12 School,33780.0,,,,,Compliant,43.0,,2595783.5
20928,NonResidential,SOUTHEAST,1954,1.0,2,0,27876,Worship Facility,44816.0,,,,,Compliant,69.0,,1829981.375
20930,SPS-District K-12,MAGNOLIA / QUEEN ANNE,1925,1.0,1,0,48789,K-12 School,48789.0,,,,,Compliant,94.0,,1298307.625
20967,SPS-District K-12,SOUTHEAST,1925,1.0,1,0,33105,K-12 School,33105.0,,,,,Error - Correct Default Data,79.0,,1725336.25
